Description,Asset,Asset Type,Route Name,Source Name,Source Mode,Source Interface,Source Address,Source Protocol,Source Port,S_SSM,Source State,Source BW,Last Update,Destination Name,Destination Protocol,Destination Port,Destination Mode,Destination Interface,Destination IP,Destination BW,Destination State,BW In Total,BW Out Total
SRT-COBC-01-015-1,SRT-COBC-01,Broadcast,015_TX-65-MUX-CBC-COBC,CBC SRT P,listener,,0.0.0.0,SRT,14165,0.0.0.0,disconnected,0.0,06/01/26 10:07,BBC-TX-65-B-MUX,SRT,14025,caller,ens33,189.28.24.97,0,disconnected,338.39,280.05
SRT-COBC-01-015-2,SRT-COBC-01,Broadcast,015_TX-65-MUX-CBC-COBC,CBC SRT P,,,,,,,,,06/01/26 10:07,TX-65-vUTPS-P,RTP,5090,multicast,ens32,239.9.250.65,0,,338.39,280.05
SRT-COBC-01-016-1,SRT-COBC-01,Broadcast,016_TX-66-MUX-CBC-COBC,CBC SRT P,listener,,0.0.0.0,SRT,14166,0.0.0.0,disconnected,0.0,06/01/26 10:07,TX-66-vUTPS-P,RTP,5090,multicast,ens32,239.9.250.66,0,,338.39,280.05
SRT-COBC-01-017-1,SRT-COBC-01,Broadcast,017_TX-67-MUX-CBC-COBC,CBC SRT P,listener,,0.0.0.0,SRT,14167,0.0.0.0,disconnected,0.0,06/01/26 10:07,TX-67-vUTPS-P,RTP,5090,multicast,ens32,239.9.250.67,0,,338.39,280.05
SRT-COBC-01-018-1,SRT-COBC-01,Broadcast,018_TX-73-MUX-CBC-COBC,CBC SRT P,listener,,0.0.0.0,SRT,14173,0.0.0.0,disconnected,0.0,06/01/26 10:07,TX-73-vUPTS-P,RTP,5090,multicast,ens32,239.9.250.73,0,,338.39,280.05
SRT-COBC-01-019-1,SRT-COBC-01,Broadcast,019_TX65P-vUPTS-CBC_COBC,TX65-UTPS,listener,,0.0.0.0,SRT,14065,0.0.0.0,disconnected,0.0,06/01/26 10:07,TX65-MOD,RTP,5080,multicast,ens32,239.77.206.65,0,,338.39,280.05
SRT-COBC-01-020-1,SRT-COBC-01,Broadcast,020_TX66P-vUTPS-CBC_COBC,TX66-UTPS,listener,,0.0.0.0,SRT,14066,0.0.0.0,disconnected,0.0,06/01/26 10:07,TX-66,RTP,5080,multicast,ens32,239.77.206.66,0,,338.39,280.05
SRT-COBC-01-021-1,SRT-COBC-01,Broadcast,021_TX67P-vUTPS-CBC_COBC,TX67P-vUTPS-CBC,listener,,0.0.0.0,SRT,14067,0.0.0.0,disconnected,0.0,06/01/26 10:07,TX-67,RTP,5080,multicast,ens32,239.77.206.67,0,,338.39,280.05
SRT-COBC-01-022-1,SRT-COBC-01,Broadcast,022_TX68P-UTPS-ABC_COBC,TX68-UTPS-ABC,listener,,0.0.0.0,SRT,14068,0.0.0.0,disconnected,0.0,06/01/26 10:07,TX-68,RTP,5080,multicast,ens32,239.77.206.68,0,,338.39,280.05
SRT-COBC-01-023-1,SRT-COBC-01,Broadcast,023_TX69P-UTPS-CBC_COBC,TX69-UTPS,listener,ens33,0.0.0.0,SRT,14069,0.0.0.0,disconnected,0.0,06/01/26 10:07,TX-69,RTP,5080,multicast,ens32,239.77.206.69,0,,338.39,280.05
SRT-COBC-01-025-1,SRT-COBC-01,Broadcast,025_TX73P-vUTPS-CBC_COBC,TX73-UTPS,listener,ens33,0.0.0.0,SRT,14073,0.0.0.0,disconnected,0.0,06/01/26 10:07,TX-73,RTP,5080,multicast,ens32,239.77.206.73,0,,338.39,280.05
SRT-COBC-01-026-1,SRT-COBC-01,Broadcast,026_TX76P-UTPS-ABC_COBC,TX76-UTPS-ABC,listener,,0.0.0.0,SRT,14075,0.0.0.0,disconnected,0.0,06/01/26 10:07,TX-76,RTP,5080,multicast,ens32,239.77.206.76,0,,338.39,280.05
SRT-COBC-01-027-1,SRT-COBC-01,Broadcast,027_TX88P-UTPS-ABC_COBC,TX88-UTPS-ABC,listener,,0.0.0.0,SRT,14088,0.0.0.0,disconnected,0.0,06/01/26 10:07,TX-88,RTP,5080,multicast,ens32,239.77.206.88,0,,338.39,280.05
SRT-COBC-01-028-1,SRT-COBC-01,Broadcast,028_COBC-PID_MON-02,SENCORE-02,multicast,ens32,239.77.204.113,UDP,10000,10.77.204.113,connection established,0.0,06/01/26 10:07,
SRT-COBC-01-029-1,SRT-COBC-01,Broadcast,029_ABC-MUX70-P_FEC,ABC-MUX70-P,caller,ens33,10.177.58.101,SRT,14170,0.0.0.0,disconnected,0.0,06/01/26 10:07,ABC-MUX70-P_FEC,UDP,5090,multicast,ens32,239.9.250.170,0,,338.39,280.05
SRT-COBC-01-030-1,SRT-COBC-01,Broadcast,030_BBC01_COBC01_MUX18_P,BBC-MUX18_P,caller,,189.28.24.97,SRT,14025,0.0.0.0,connecting,0.0,06/01/26 10:07,
SRT-COBC-01-032-1,SRT-COBC-01,Broadcast,032_ABC01_COBC01_DSPORTS_BORRAR,ABC01-F01_DSPORTS,listener,ens33,0.0.0.0,SRT,10032,0.0.0.0,connecting,0.0,06/01/26 10:07,SIMPLE-TEST,SRT,2106,caller,ens33,138.185.64.22,0.000,disconnected,338.39,280.05
